address,national_phone,lat,lon,rating,google_maps_uri,website,user_rating_count,name,primary_type_display,price_level
"Hüseyinağa, Sahne Sk. No:22, 34435 Beyoğlu/İstanbul",0530 373 96 99,41.0348253,28.9771002,4.8,https://maps.google.com/?cid=5201199939835966420,https://www.antique-pizzeria.com/,3832.0,ANTIQUE PIZZERIA,İtalyan Mutfağı,₺₺
"Hüseyinağa, Kamer Hatun Cd. 26/A, 34435 Beyoğlu/İstanbul",(0212) 249 99 71,41.0353224,28.9772705,4.5,https://maps.google.com/?cid=69575018011428670,,2989.0,Dürümzade,Türk Mutfağı,₺
"Kuloğlu, İstiklal Cd. No:121, 34433 Beyoğlu/İstanbul",0505 188 48 34,41.0344492,28.9797892,4.8,https://maps.google.com/?cid=7359000448281132087,http://www.hafizmustafa.com/,21307.0,Hafız Mustafa 1864 Pera,Tatlı,₺₺
"Asmalı Mescit Meşrutiyet Cd. No:11/A Galatasaray, Asmalı Mescit, 34430 Beyoğlu/İstanbul",0533 081 42 64,41.0338453,28.9766694,4.5,https://maps.google.com/?cid=2408203903160220842,,3655.0,Corner Irish Pub,Bar,₺₺
"Düğmeciler, Vezir Tekkesi Sk. No: 2/1, 34055 Eyüpsultan/İstanbul",(0212) 567 90 41,41.0458587,28.9302244,4.9,https://maps.google.com/?cid=18017715531583486851,,157.0,HEYBEM KİTAP KAHVE,Çay/Kahve,₺
"İslambey, Hz. Halid Blv. No:32, 34050 Eyüpsultan/İstanbul",,41.0465619,28.931420400000004,4.5,https://maps.google.com/?cid=16824264667066707823,,168.0,Murat Büfe,Türk Mutfağı,
"Nişancı, 34050 Eyüpsultan/İstanbul",0531 665 07 62,41.043911,28.9373807,4.6,https://maps.google.com/?cid=18446181130077120295,https://lokantasafderun.com/,704.0,Lokanta Safderun,Türk Mutfağı,
"Piri Paşa, Müze Sk. No:8, 34445 Beyoğlu/İstanbul",(0212) 369 49 49,41.0425034,28.9500215,4.5,https://maps.google.com/?cid=10576678593231074791,,1720.0,Lale Lokantası,Restoran,₺₺
"Yayla, Yay Meydanı Cd. 1-3, 34377 Şişli/İstanbul",0507 120 10 10,41.0512899,28.975765300000003,4.5,https://maps.google.com/?cid=7974654572168782733,,281.0,Kahvealtı Kafe,Fırın,₺
"Cumhuriyet, Tavukçu Feth Sokağı 28/B, 34380 Şişli/İstanbul",(0212) 234 93 94,41.0529279,28.9871923,4.5,https://maps.google.com/?cid=15609325489437873707,https://www.yeninesilmenu.net/mahirlokantasi/?fbclid=PAZXh0bgNhZW0CMTEAAaYpXK4_A-XwVzSEIse0fgm9ihgTVqWUAwDdst5wa3n7allvfDqKkzGFPfo_aem_wMrlFgqii9XycXSeoL-wNQ,2727.0,Mahir Lokantası,Restoran,₺₺
"Lotus Walk AVM, Halaskargazi, Halaskargazi Cd. No:38-66, 34371 Şişli/İstanbul",0531 260 84 25,41.05177210000001,28.988389800000004,4.6,https://maps.google.com/?cid=12226401681670680342,,1172.0,Kara Kedi Coffee Shop,Çay/Kahve,
"Cumhuriyet, Halaskargazi Cd. No:101 Kat:9, 34371 Şişli/İstanbul",0532 674 95 24,41.0534954,28.9870309,4.5,https://maps.google.com/?cid=16768593421260487139,,464.0,Mervelerdeyiz Nişantaşı - Yeni Nesil Meyhane,Bar,
"Harbiye, Vali Konağı Cd. Ziya Karahan Ap No:22/A, 34367 Şişli/İstanbul",(0212) 219 17 36,41.0506991,28.9907605,4.9,https://maps.google.com/?cid=8792358132081618746,https://www.hafizmustafa.com/,3640.0,Hafız Mustafa 1864 Nişantaşı,Tatlı,
"Teşvikiye, Hacı Emin Efendi Sk. 63d, 34365 Şişli/İstanbul",(0212) 247 07 01,41.0527799,28.994034199999994,4.5,https://maps.google.com/?cid=12964034709107124608,https://www.yemeksepeti.com/lahmacun-plus-sisli-tesvikiye-mah-istanbul,656.0,Lahmacun PLUS,Türk Mutfağı,₺₺
"Teşvikiye, Prf. Dr. Orhan Ersek Sk. 18/7, 34365 Şişli/İstanbul",,41.0510438,28.9950341,4.5,https://maps.google.com/?cid=6727150615742978280,http://www.petracoffee.com/,603.0,Petra Topağacı,Çay/Kahve,
"Halaskargazi, Kuyumcu İrfan Sk. No:8, 34371 Şişli/İstanbul",0850 255 1531,41.051283,28.9902034,4.7,https://maps.google.com/?cid=5467769197698694619,https://www.smashhouse.com.tr/,1489.0,Burger Smash House,Hamburger,
"Cihannüma, Akdoğan Sk. No:37/A, 34353 Beşiktaş/İstanbul",0850 800 6503,41.0483659,29.0076473,4.5,https://maps.google.com/?cid=17648504703210524854,http://www.saltfriedchicken.com/,424.0,Salt Fried Chicken Barbaros,Restoran,
"Dikilitaş, Emirhan Cd. 4B, 34349 Beşiktaş/İstanbul",0532 410 99 84,41.0515398,29.003144,4.8,https://maps.google.com/?cid=11545598457349496832,,1050.0,İKRAM Hookah & Lounge,,
"Abbasağa, Jandarma Mektebi Sk. 10/B, 34353 Beşiktaş/İstanbul",0530 048 80 62,41.04831,29.005645599999998,4.8,https://maps.google.com/?cid=8346675714341732923,https://taco-tortilla.com/,445.0,Taco & Tortilla,Restoran,₺₺
"Cihannüma Mahallesi Saray Caddesi No:5, 14th Floor, Cihannüma, 34353 Beşiktaş/İstanbul",,41.04688,29.009495,4.6,https://maps.google.com/?cid=6563026607218237832,https://conradhotels3.hilton.com/en/hotels/turkey/conrad-istanbul-bosphorus-ISTHCCI/amenities/restaurants-summit.html?WT.mc_id=zELWAKN0EMEA1CI2DMH3LocalSearch4DGGenericx6ISTHCCI,615.0,Summit Bar & Terrace,Bar,
"Cihannüma, Saray Cd No:5, 34353 Beşiktaş/İstanbul",(0212) 227 30 00,41.04688,29.009495,4.5,https://maps.google.com/?cid=8966970685450424651,https://www.hilton.com/en/hotels/isthcci-conrad-istanbul-bosphorus/dining/,110.0,Manzara Restaurant,Restoran,
"Ortaköy, Dereboyu Cd. No:149 A, 34347 Beşiktaş/İstanbul",(0212) 259 53 63,41.0526484,29.0235606,4.7,https://maps.google.com/?cid=13708308465210045672,http://kebapcimemet.com/,732.0,KEBAPÇI MEMET,Restoran,
"Ortaköy, Muallim Naci Cd. No:41/4, 34347 Beşiktaş/İstanbul",0552 504 81 09,41.0488243,29.027172,4.7,https://maps.google.com/?cid=237537414078974342,http://mosthooqah.com/,2177.0,Most Hookah,Restoran,
"TÜRK PETROL VAKFI, Ortaköy, Muallim Naci Cd. NO: 24, 34347 Beşiktaş/İstanbul",0534 519 57 45,41.0483307,29.028156700000004,4.8,https://maps.google.com/?cid=13207213070329947210,https://meatmoot.com.tr/,2234.0,Meat Moot Bosphorus - Ortaköy,Restoran,
"Mecidiye, Muallim Naci Cd. No:25/A, 34347 Beşiktaş/İstanbul",(0212) 227 00 10,41.0485778,29.026103100000004,4.5,https://maps.google.com/?cid=14704840024903799015,https://www.konyaliferdiusta.com/qr-menu,2753.0,Konyalı Ferdi Usta Ortaköy,Türk Mutfağı,₺₺
"Ortaköy, Dereboyu Cd. No:10/B, 34347 Beşiktaş/İstanbul",0530 053 69 60,41.0492003,29.0263625,4.9,https://maps.google.com/?cid=7198806945137298987,https://www.sekercicafererol.com/,689.0,Şekerci Cafer Erol Ortaköy,Tatlı,
"Dereboyu Caddesi, Mecidiye, Teyyareci Fevzi Sk., 34347 Beşiktaş/İstanbul",0533 140 89 44,41.048807,29.026345900000003,4.7,https://maps.google.com/?cid=6946494788415790339,https://www.durumcueniste.com/,325.0,Dürümcü Enişte,Restoran,
"Halil Rıfat Paşa Mahallesi Nazlı Sokak, Halil Rıfat Paşa, Okmeydanı Cd. No1 / 5, 34384 Şişli/İstanbul",(0212) 320 37 77,41.0579635,28.965847,4.5,https://maps.google.com/?cid=8705025997334744679,,118.0,Magres Cafe,Çay/Kahve,
"Cumhuriyet Hacıahmet Silahşör Cad, Cumhuriyet, Yeniyol Sk. No:2, 34440 Şişli/İstanbul",0530 051 83 04,41.0583419,28.9777673,4.7,https://maps.google.com/?cid=11086473770627030104,https://turkft.com/,981.0,TURK FATIH TUTAK,Restoran,₺₺₺₺
"Silahşör Cd. No:67/B, 34380 Şişli, Cumhuriyet, 34380 Fatih/İstanbul",0553 702 95 12,41.0576185,28.9811507,4.8,https://maps.google.com/?cid=13506737974765896737,http://www.restohan.net/,5380.0,Restohan Kebap Bomonti,Türk Mutfağı,₺₺
"Bomonti Rotana Residance, Merkez, Bomonti Arkası Sk. No:4 Kat:6, 34381 Şişli/İstanbul",(0212) 233 52 52,41.0595298,28.979671199999995,4.8,https://maps.google.com/?cid=1860036759704030403,https://huqqabaz.com/,923.0,HuQQabaz Bomonti,Restoran,₺₺₺
"Fulya, Ayazmaderesi Cd 1A, 34427 Beşiktaş/İstanbul",0552 021 98 67,41.058176,29.001416,4.5,https://maps.google.com/?cid=2965037705545885800,http://www.eysanistanbul.com/,581.0,Eyşan İstanbul Yeni Nesil Meyhane,Restoran,
"Dikilitaş, Balmumcu Deresi Sokağı Bulut Apt D:5/1, 34365 Beşiktaş/İstanbul",(0212) 347 23 45,41.05935470000001,29.007837,4.6,https://maps.google.com/?cid=10553225267648781905,,606.0,Altın Tepsi,Restoran,₺
"Gayrettepe, Vefabayırı Sokağı 14/B D:A, 34349 Beşiktaş/İstanbul",,41.063341300000005,29.008343600000003,5.0,https://maps.google.com/?cid=11193155818502321529,,101.0,Kahvely,Çay/Kahve,
"Dikilitaş, Emirhan Cd. No:99/C, 34349 Beşiktaş/İstanbul",0541 192 77 91,41.0568941,29.0062592,4.5,https://maps.google.com/?cid=7607118178638078073,http://instagram.com/hoifriedchicken,124.0,Hoi Fried Chicken,Restoran,
"Çağlayan, Vatan Cd. 24/A, 34403 Kağıthane/İstanbul",(0212) 830 23 56,41.0729285,28.980496799999997,4.8,https://maps.google.com/?cid=13691173752394742180,https://www.durummolasi.com.tr/,687.0,Dürüm Molası Çağlayan,Türk Mutfağı,
"Gürsel, Şevket Paşa Cd. no:6, 34000 Kağıthane/İstanbul",(0212) 320 50 55,41.0711295,28.978016600000004,4.7,https://maps.google.com/?cid=14091894667659579348,,147.0,VOLKAN ÖZGÜR PATİSSERİE,Fırın,
"Mecidiyeköy, Kervan Geçmez Sk. no:10 D:1A, 34381 Şişli/İstanbul",0507 169 55 54,41.067477800000006,28.9960112,4.5,https://maps.google.com/?cid=2403515747622544974,https://qr.adisyo.com/category?g=5bdfd5d8-b5fe-4fce-a79b-3d30bbe27816,213.0,sahra uygur restaurant/SAHRA面馆/中餐,Restoran,
"Fulya, Büyükdere Cd. Osmanbey Apt No: 52/A, 34394 Şişli/İstanbul",444 8 464,41.0658678,28.9954672,4.5,https://maps.google.com/?cid=12038175488873405696,https://www.espressolab.com/subeler/,266.0,Espressolab Mecidiyeköy Meydan,Çay/Kahve,₺₺
"Büyükdere caddesi, Mecidiyeköy, Raşit Rıza Sokağı 11/1, 34000 Şişli/İstanbul",0530 427 82 05,41.0676637,28.9994787,4.7,https://maps.google.com/?cid=7696421191861005742,,167.0,Culina Patisserie,Fırın,
"Fulya, Prof. Dr. Bülent Tarcan Cd No:2B D:34394, 34360 Şişli/İstanbul",(0212) 934 30 30,41.066104,29.002949,4.7,https://maps.google.com/?cid=475270985792708866,https://www.instagram.com/hacibasarsisli/,7236.0,Hacıbaşar - Kebap Katmer Şişli,Türk Mutfağı,₺₺
"Gayrettepe, Yıldız Posta Cd. Yildiz Residence, 34349 Beşiktaş/İstanbul",(0212) 213 40 46,41.0662006,29.0063928,4.7,https://maps.google.com/?cid=2249468400779735654,,783.0,Beergarita,Bar,
"Gülbahar, Oya Sk. no :4, 34418 Şişli/İstanbul",(0212) 217 66 53,41.0677823,29.003329999999995,4.8,https://maps.google.com/?cid=14696521210874565553,https://siparis.balbadempastanesi.com/,1319.0,Balbadem Pastanesi,Fırın,₺₺
"Gülbahar Mahallesi, Mecidiyeköy, Altan Erbulak Sokağı No:11, 34600 Şişli/İstanbul",(0212) 211 07 10,41.0677513,29.0030507,4.5,https://maps.google.com/?cid=10201180024194948773,,384.0,Samchonne 삼촌네 Restaurant,Uzak Doğu Mutfağı,
"Levazım, Vadi Cd, 34340 Beşiktaş/İstanbul",0530 811 88 88,41.0673901,29.0177008,4.9,https://maps.google.com/?cid=11143829590066460009,https://sakhalin.rest/istanbul/tr,1564.0,Sakhalin İstanbul,Restoran,₺₺₺₺
"Ahmet Adnan Saygun Cd Metehan Sk. Türkel Apt. No:1/1 Etiler. 2, Ulus, 34337 Beşiktaş/İstanbul",(0212) 268 74 42,41.0706712,29.027989,4.5,https://maps.google.com/?cid=12796425562458844619,http://askanamanti.com.tr/,908.0,Aşkana Mantı ULUS,Restoran,₺₺
"Kültür, Ahmet Adnan Saygun Cd. No:23/A, 34340 Beşiktaş/İstanbul",(0212) 270 24 24,41.0723962,29.0290072,4.7,https://maps.google.com/?cid=16886814662694329925,,393.0,By Ulus Steakhouse,Mangal,
"Nisbetiye, Müderris Salih Rüştü Sk. 2E, 34340 Beşiktaş/İstanbul",0530 126 80 48,41.0727662,29.0280407,4.5,https://maps.google.com/?cid=15423462746528497801,http://www.abrakadabraburger.com/,195.0,Abrakadabra Burger Ulus,Hamburger,
"Gürsel, İmrahor Cd. No:19, 34400 Kağıthane/İstanbul",0532 631 46 04,41.0748077,28.9694302,4.5,https://maps.google.com/?cid=13782467614439286606,https://www.bogasteakhouse.com/,1441.0,BOĞA STEAKHOUSE KAĞITHANE,Restoran,₺₺₺
"Merkez, Eyüp Sultan Cd. no26/b, 34402 Kağıthane/İstanbul",(0212) 230 96 66,41.0798683,28.9700067,4.7,https://maps.google.com/?cid=3469481548013272921,https://burgerzoomtr.com/,277.0,Burger Zoom Kağıthane,Hamburger,
"Merkez, Mermerciler Sk. No: 12/ B, 34406 Kağıthane/İstanbul",,41.0800566,28.9728857,4.7,https://maps.google.com/?cid=8735798459407224148,,167.0,Cafe Jambiani,Çay/Kahve,
"Esentepe, 34394 Şişli/İstanbul",,41.0802329,29.007647700000003,4.8,https://maps.google.com/?cid=16749442382776670511,https://www.vestel.com.tr/,382.0,Vesto Cafe,Çay/Kahve,₺
"Ortabayır, Sarıgöl Cd. No:4, 34413 Kağıthane/İstanbul",(0212) 269 61 64,41.0791877,29.0040926,4.5,https://maps.google.com/?cid=1117103339776421930,http://www.gumuset.net/,152.0,Gümüş Et - Izgara,Restoran,
"Levent, 34335 Beşiktaş/İstanbul",0538 812 18 68,41.076341,29.0182846,4.6,https://maps.google.com/?cid=1291179370385570453,https://galatasaraylilardernegi.org.tr/,589.0,Galatasaraylılar Derneği Lokali,,
"Etiler, Nisbetiye Cd no:70/1, 34337 Beşiktaş/İstanbul",0530 205 14 34,41.0783434,29.0300625,4.7,https://maps.google.com/?cid=3312911414644255750,,840.0,Czn Burak Etiler,Restoran,
"Merkez, Kemerburgaz Cd. No:59, 34403 Kağıthane/İstanbul",(0212) 721 38 38,41.085744,28.9694379,4.5,https://maps.google.com/?cid=2489699279228312093,http://durumcualiusta.com.tr/,456.0,Kebapçı Dürümcü Ali Usta Kağıthane,Restoran,
"Ferko Line, Hamidiye, Cendere Cad. No: 9, 34408 Kağıthane/İstanbul",444 8 464,41.0875743,28.9818508,4.5,https://maps.google.com/?cid=2399988873061122731,https://www.espressolab.com/,428.0,Espressolab Kağıthane Ferko,Çay/Kahve,₺₺
"Çağlayan, Şair Sk. No:4/1, 34413 Kağıthane/İstanbul",0507 516 05 95,41.0834963,28.9859828,4.9,https://maps.google.com/?cid=18226360454273965174,https://egedenyemek.com/,129.0,Egeden,Restoran,
"Konaklar, Selvili Sokağı No:1, 34330 Beşiktaş/İstanbul",(0212) 279 97 09,41.0855578,29.0086652,4.6,https://maps.google.com/?cid=14209182056181121262,http://www.cooljr.com.tr/,840.0,Cool Jr,Bar,₺₺
"Konaklar, Akasyalı Sk. No: 3, 34330 Beşiktaş/İstanbul",(0212) 229 30 32,41.08631,29.011648,4.5,https://maps.google.com/?cid=16678400774371865786,https://lunarossa.com.tr/,111.0,Luna Rossa,Restoran,
"Emniyet Evleri, Eski Büyükdere Cd. No:1, 34415 Kağıthane/İstanbul",(0212) 652 62 22,41.0852945,29.0068426,4.7,https://maps.google.com/?cid=3230977354707101588,https://www.huqqabaz.com/,1224.0,Huqqabaz Sapphire,Restoran,₺₺₺
"Akat Mah. Tepecik Sk. Alkent İş Merkezi F4 Blok 13/2, Akat, 34335 Beşiktaş/İstanbul",0544 232 58 76,41.0861801,29.0325541,4.5,https://maps.google.com/?cid=14245725320607703303,http://www.da-lupo.com/,278.0,Da Lupo Trattoria,Restoran,
"Akat Mah. Kaktüs Sk, Hillside city clup, Akat, Alkent Sitesi D:3/1, 34337 Beşiktaş/İstanbul",(0212) 352 22 17,41.0876584,29.0316254,4.5,https://maps.google.com/?cid=3334257252784946388,http://alkentcafe.com/,138.0,Alkent Kafe ve Restoran,Restoran,
"Etiler, Cengiz Topel Cd. No: 39, 34337, 34337 Beşiktaş/İstanbul",(0212) 384 01 20,41.0890482,29.034756599999994,4.7,https://maps.google.com/?cid=11414452647616018079,https://www.sushi-manga.com/,133.0,Sushi Manga Etiler,Uzak Doğu Mutfağı,
"Hamidiye, Akşemsettin Sk. no 8A, 34407 Kağıthane/İstanbul",0545 404 39 53,41.0949584,28.973820499999995,4.8,https://maps.google.com/?cid=3791173404465456442,,145.0,Fırın Sokağı,Fırın,
"Hamidiye, Girne Cad. No:30/5, 34408 Kağıthane/İstanbul",444 7 788,41.0927552,28.971191800000003,4.5,https://maps.google.com/?cid=14716425882051755155,https://www.srdoner.com.tr/,411.0,SR Döner,Restoran,₺
"Seyrantepe, Altınay Cad. 46/A, 34418 Kağıthane/İstanbul",(0212) 294 76 51,41.0951275,28.9873472,4.8,https://maps.google.com/?cid=5086871780254346973,https://menuburada.com/emre-lokantasi-seyrantepe-istanbul/,116.0,Emre Lokantası,Restoran,₺
"Seyrantepe, Kağıthane Barbaros Cd. No:46, 34418 Kağıthane/İstanbul",(0212) 270 96 13,41.0977527,28.9990932,4.5,https://maps.google.com/?cid=13391587086493517480,,274.0,SEYRANTEPE ERZURUM CAĞ KEBABI,Restoran,₺₺
"Sarıyer İstanbul TR, Huzur, Ulubaş Cd. No:7, 34396 Şişli/İstanbul",(0212) 264 71 00,41.0970714,29.005361699999995,4.6,https://maps.google.com/?cid=13854481261229727390,,171.0,Ata Lokantası,Türk Mutfağı,
"Yenilevent, Konaklar, Org. İzzettin Aksalur Cd. No:66/1, 34330 Beşiktaş/İstanbul",0532 503 20 09,41.0942051,29.0149092,4.5,https://maps.google.com/?cid=12896283288698008707,http://www.urfamocakbasi.com/,972.0,YGT Urfam Ocakbaşı Yenilevent,Restoran,₺₺
"Fatih Sultan Mehmet, Dere Sk. no:54/A, 34470 Sarıyer/İstanbul",0532 591 86 51,41.0951238,29.0281198,4.6,https://maps.google.com/?cid=2230485135738177644,,130.0,Balukçi Soner Etiler,Deniz Mahsulleri,
"Fatih Sultan Mehmet, Bilgi Sk. No:15, 34470 Sarıyer/İstanbul",0552 363 56 97,41.0937299,29.032816000000004,4.5,https://maps.google.com/?cid=16982208960025996769,,148.0,Imperia Ristorante,Pizza,
"Cumhuriyet, Silahşör Cd. No:67/A, 34380 Şişli/İstanbul",0530 486 56 73,41.0576072,28.9812195,4.9,https://maps.google.com/?cid=14487441476313408927,https://restolordom.com/,1154.0,Resto Lordom Bomonti,Restoran,
"Merkez, İzzetpaşa Sok. NO:10, 34380 Şişli/İstanbul",0506 946 50 50,41.0556223,28.9858438,4.6,https://maps.google.com/?cid=2726193629987819583,https://www.hemdemsteakhouse.com/,953.0,Hemdem Steak House,Restoran,
"Meşrutiyet, Ebe Kızı Sokağı No: 16/40, 34363 Şişli/İstanbul",0542 423 45 21,41.0556648,28.989812399999995,4.5,https://maps.google.com/?cid=13810813391582768663,,1222.0,Hadika Kahvaltı Evi,Kahvaltı,
"Meşrutiyet, Hacı Mansur Sk. 1/b, 34363 Şişli/İstanbul",0542 325 70 07,41.0526469,28.9920242,4.7,https://maps.google.com/?cid=5769150886771131179,http://kahverengiroastery.com/,588.0,Kahverengi Roastery Nişantaşı,Çay/Kahve,
"Dikilitaş Mah, Süleyman Seba Kompleksi, Fulya, Hakkı Yeten Cd. 10/E, 34006 Beşiktaş/İstanbul",444 8 464,41.0539112,29.0001095,4.5,https://maps.google.com/?cid=13599119502364609514,https://www.espressolab.com/,688.0,Espressolab Fulya,Çay/Kahve,₺₺
"Teşvikiye, Sezai Selek Sk. No:28/30 - B, 34365 Şişli/İstanbul",,41.0542027,28.9952642,4.7,https://maps.google.com/?cid=16123772585719064638,http://www.coffeedepartment.co/,172.0,Coffee Department Nişantaşı,Çay/Kahve,
"Renaissance İstanbul Bosphorus Hotel, Gayrettepe, Barbaros Blv. No:145, 34349 Beşiktaş/İstanbul",(0212) 340 70 00,41.0592781,29.0103857,4.7,https://maps.google.com/?cid=2695381388767435156,,164.0,Bar 212,Bar,
"Dikilitaş Mahallesi Emirhan Caddesi, Dikilitaş, Hora Sk. NO:4/A, 34349 Beşiktaş/İstanbul",0531 782 23 23,41.0561029,29.0068939,4.7,https://maps.google.com/?cid=6073777059514041535,,116.0,Dikilitaş Pide Salonu,Orta Doğu Mutfağı,
"Ortaköy, Portakal Ykş. Cd. No:17, 34347 Beşiktaş/İstanbul",(0212) 327 94 44,41.052344,29.02849,4.7,https://maps.google.com/?cid=11357133565799379299,http://www.aurorarestaurantortakoy.com/,293.0,Aurora Restaurant Ortaköy,Restoran,
"Ortaköy, Ambarlıdere Sk. No:2/3, 34347 Beşiktaş/İstanbul",0553 353 54 54,41.054619,29.0231344,4.5,https://maps.google.com/?cid=4743356660953473111,,417.0,Ortaköy Van Kahvalti Salonu,Kahvaltı,
"Mecidiye, Büyük Kuyu Sk. No:8/D, 34347 Beşiktaş/İstanbul",(0212) 261 45 50,41.0544475,29.0219999,4.5,https://maps.google.com/?cid=15615307516588087864,,137.0,Ortaköy Mantı Evi,Restoran,
"H. Edip Adıvar Mahallesi, Boru Çiçeği Sokağı No:8, 34382 Şişli/İstanbul",0507 930 26 56,41.064146,28.979433,4.6,https://maps.google.com/?cid=527492275476090588,,404.0,Family Breakfast,Kahvaltı,
"Halide Edip Adıvar, Balcı Sk. No:28/A, 34382 Şişli/İstanbul",0531 780 34 32,41.061500200000005,28.979467600000003,4.5,https://maps.google.com/?cid=3950326003263356618,http://www.souper.com.tr/,907.0,Souper,Restoran,₺₺
"Halide Edip Adıvar, Balcı Sk. No:7, 34400 Şişli/İstanbul",0507 852 33 33,41.062894,28.979534,4.9,https://maps.google.com/?cid=609124183340188514,,292.0,Gaziantep Kardeşler Kebap Lahmacun,Restoran,
"Merkez, Abide-i Hürriyet Cd no: 171, 34384 Şişli/İstanbul",(0212) 234 10 10,41.0624375,28.9874689,4.5,https://maps.google.com/?cid=12764971865861468817,http://www.safiriranianrestaurant.com/,498.0,Safír Iranian Restaurant,Restoran,₺₺
"Merkez, Abide-i Hürriyet Cd no:145, 34381 Şişli/İstanbul",0542 263 03 31,41.0612291,28.9872232,4.6,https://maps.google.com/?cid=17426650511246522096,,113.0,KEBO ŞİŞLİ,Restoran,
"Kuştepe, Mesut Cemil Sk. 2a, 34676 Şişli/İstanbul",(0212) 230 06 60,41.0675486,28.990132,4.8,https://maps.google.com/?cid=5817981983154339722,https://fitchihouse.com.tr/,1182.0,Fitchi House Turkmen Mutfağı,Restoran,
"Fulya, Mevlüt Pehlivan Sk. no:21/A, 34394 Şişli/İstanbul",0536 015 99 85,41.0640791,29.0013283,4.5,https://maps.google.com/?cid=18208145152838348162,,122.0,Kimchi,Uzak Doğu Mutfağı,
"Mövenpick Hotel Bosphorus, Balmumcu, Barbaros Blv. No 165, 34349 Beşiktaş/İstanbul",(0212) 370 20 20,41.062542,29.0113846,4.5,https://maps.google.com/?cid=2197896082668918807,,309.0,Da Vittorio Ristorante Italiano İstanbul,İtalyan Mutfağı,
"Gayrettepe, Süleymanbey Sk. No:1 D:2C, 34349 Beşiktaş/İstanbul",0530 610 54 24,41.0652029,29.0072338,4.7,https://maps.google.com/?cid=2743124757579639059,,294.0,Envai Coffee House,Çay/Kahve,
"Hürriyet, Dr. Cemil Bengü Cd. No:81, 34403 Kağıthane/İstanbul",(0212) 224 26 01,41.0731579,28.9870378,4.5,https://maps.google.com/?cid=16233564058025227955,,164.0,Bengü,Çay/Kahve,
